1.01264642149572e-05,5.06483101837652e-06,2.7121937674141e-06,9.46705680148356e-07,8.02615668246174e-07,6.22987097502083e-07
4.71607957991895e-06,1.02088084155365e-05,6.53283188742413e-06,1.96009915871599e-06,1.89569246620576e-06,1.84182371150461e-06
2.72897610669983e-06,7.05934386992166e-06,6.86453388206796e-06,2.6820449487951e-06,3.07422306753605e-06,1.67511504197691e-06
1.17623461926565e-06,2.61541645844445e-06,3.31181452867086e-06,5.17993144557937e-06,4.17215815107123e-06,1.24460235551472e-06
6.75353178919517e-07,1.71306970351804e-06,2.57086737061995e-06,2.82556370148304e-06,4.49965179344288e-06,3.03840716022413e-06
7.54601686900659e-07,2.39591063164335e-06,2.01652837923065e-06,1.2133619268369e-06,4.37382472660853e-06,1.1296141735084e-05
